distance_km,days_since_last_donation,is_first_time_donor,age,past_donations,response_rate,avg_response_time_min,is_available_now,label
1.19,-1.0,1,24,7,0.776,2.0,1,0
0.34,322.0,0,41,3,0.517,20.0,1,0
8.73,700.0,0,31,2,0.317,3.8,1,0
15.11,98.0,0,43,1,0.704,26.8,0,0
8.82,552.0,0,38,3,0.269,74.2,1,0
7.09,-1.0,1,31,1,0.795,45.9,0,1
0.66,841.0,0,28,2,0.552,3.9,1,1
0.6,375.0,0,39,2,0.112,9.4,1,0
8.67,747.0,0,26,4,0.81,13.7,1,1
0.9,-1.0,1,23,1,0.282,0.8,1,0
2.49,225.0,0,29,6,0.646,15.8,1,1
8.2,384.0,0,51,4,0.277,1.4,0,0
24.26,343.0,0,42,2,0.348,6.9,0,0
5.01,159.0,0,43,2,0.211,17.1,1,1
2.57,817.0,0,18,0,0.441,65.8,1,1
22.17,580.0,0,27,2,0.482,0.9,1,1
6.13,119.0,0,44,1,0.308,73.1,1,0
10.97,719.0,0,32,0,0.843,94.8,1,1
7.02,718.0,0,40,2,0.162,48.0,1,1
0.82,402.0,0,27,2,0.761,13.7,1,0
16.89,374.0,0,30,1,0.382,0.3,1,1
15.56,424.0,0,29,0,0.364,35.8,1,1
17.02,870.0,0,40,3,0.478,9.4,1,0
7.63,791.0,0,31,2,0.49,22.4,1,1
7.36,-1.0,1,21,4,0.278,2.9,1,0
1.69,-1.0,1,25,5,0.857,5.9,1,1
4.31,778.0,0,26,2,0.771,43.4,1,1
6.91,636.0,0,26,6,0.41,2.4,0,0
10.89,683.0,0,24,2,0.837,1.4,1,0
46.39,442.0,0,31,5,0.979,2.0,0,0
7.62,401.0,0,44,4,0.615,3.0,0,1
7.22,459.0,0,18,2,0.69,33.9,0,0
3.05,563.0,0,23,4,0.27,1.5,1,1
22.27,758.0,0,18,5,0.6,17.7,1,1
15.4,-1.0,1,49,4,0.406,38.8,1,0
11.0,464.0,0,30,2,0.251,25.3,1,0
1.15,392.0,0,40,2,0.278,4.8,1,1
0.19,391.0,0,47,3,0.389,41.6,1,1
15.28,497.0,0,34,3,0.283,4.2,1,0
0.66,-1.0,1,48,1,0.579,6.3,1,0
5.13,-1.0,1,33,2,0.097,21.9,1,0
6.82,358.0,0,25,5,0.899,76.5,1,0
8.15,183.0,0,31,2,0.328,21.7,1,0
0.94,166.0,0,33,2,0.691,6.7,0,0
10.0,699.0,0,25,4,0.77,12.2,1,1
8.36,631.0,0,35,1,0.494,19.4,0,0
0.01,-1.0,1,38,3,0.613,8.6,1,1
19.01,508.0,0,37,3,0.465,9.5,1,0
9.01,572.0,0,44,4,0.442,11.9,1,1
6.88,711.0,0,32,5,0.117,2.1,1,0
0.54,680.0,0,46,0,0.109,38.0,1,0
10.56,481.0,0,28,2,0.617,9.5,0,0
9.98,-1.0,1,29,2,0.77,32.5,0,0
7.55,476.0,0,18,4,0.656,46.7,1,1
2.43,720.0,0,38,3,0.685,61.0,0,0
7.89,665.0,0,33,2,0.435,24.4,0,0
3.24,724.0,0,41,3,0.783,15.9,1,1
3.48,434.0,0,38,4,0.115,115.3,1,1
2.62,745.0,0,18,3,0.451,38.7,0,0
0.09,549.0,0,48,3,0.14,0.6,0,1
1.5,339.0,0,20,1,0.942,2.5,0,1
2.69,162.0,0,33,2,0.644,13.3,0,1
6.25,-1.0,1,24,4,0.539,26.9,1,1
13.9,259.0,0,42,1,0.706,13.4,0,0
17.94,116.0,0,20,1,0.416,4.8,1,1
1.08,519.0,0,42,3,0.971,13.9,1,1
4.42,601.0,0,36,0,0.097,44.9,1,1
10.04,410.0,0,40,3,0.278,55.1,0,0
5.63,147.0,0,33,2,0.585,2.8,1,0
1.63,615.0,0,18,9,0.364,9.6,1,0
8.02,-1.0,1,50,5,0.193,18.7,1,0
4.93,540.0,0,35,4,0.176,1.5,1,1
5.43,170.0,0,41,2,0.361,6.7,1,0
5.12,548.0,0,33,3,0.491,40.9,1,1
7.33,865.0,0,32,5,0.838,13.3,0,0
5.68,481.0,0,37,1,0.089,7.2,0,0
1.53,411.0,0,31,2,0.418,9.7,1,1
1.02,399.0,0,52,3,0.32,12.0,1,1
0.3,109.0,0,33,6,0.169,0.2,0,0
5.93,299.0,0,20,2,0.715,3.6,0,0
2.4,796.0,0,29,2,0.51,39.8,1,1
5.0,867.0,0,18,3,0.9,8.3,0,0
3.88,282.0,0,34,2,0.35,54.8,1,1
0.78,608.0,0,50,5,0.322,0.2,1,0
4.59,468.0,0,35,3,0.98,8.2,1,0
4.62,138.0,0,26,7,0.223,68.4,0,0
7.77,266.0,0,28,6,0.752,15.3,1,0
5.28,112.0,0,30,1,0.803,26.6,0,1
7.14,685.0,0,51,1,0.286,10.1,1,1
12.69,424.0,0,38,2,0.771,6.4,1,1
17.37,-1.0,1,56,8,0.581,7.6,0,1
2.57,123.0,0,33,6,0.893,11.7,1,1
23.82,331.0,0,41,5,0.577,4.4,1,0
3.79,235.0,0,45,1,0.671,22.7,0,1
25.91,706.0,0,18,5,0.24,3.7,1,0
5.84,774.0,0,23,0,0.259,6.4,0,1
0.17,239.0,0,18,2,0.287,67.1,1,0
2.05,395.0,0,39,3,0.375,17.1,1,1
1.45,726.0,0,18,3,0.7,15.6,1,0
10.33,-1.0,1,44,1,0.075,7.0,1,1
9.31,345.0,0,41,2,0.428,33.0,1,0
4.89,521.0,0,47,4,0.206,1.2,1,0
7.33,750.0,0,24,4,0.66,53.0,1,1
15.63,151.0,0,37,3,0.873,74.2,1,0
15.79,294.0,0,32,2,0.547,6.4,0,1
4.86,708.0,0,24,4,0.812,10.1,0,0
1.32,328.0,0,33,1,0.282,0.3,1,1
8.7,346.0,0,22,2,0.357,37.6,1,0
2.03,684.0,0,33,6,0.221,72.2,1,1
14.02,-1.0,1,33,2,0.285,51.6,0,0
18.51,707.0,0,28,3,0.497,4.0,1,1
3.6,251.0,0,29,2,0.797,123.1,1,1
3.74,747.0,0,27,3,0.451,23.3,0,0
2.83,394.0,0,25,1,0.251,11.4,1,1
0.74,-1.0,1,42,3,0.234,20.4,1,0
5.85,451.0,0,30,9,0.843,7.8,1,1
1.11,299.0,0,37,3,0.681,9.8,1,1
3.42,860.0,0,33,2,0.73,42.0,1,1
4.33,824.0,0,27,2,0.132,41.9,1,0
4.32,347.0,0,23,1,0.681,37.0,0,0
4.42,187.0,0,23,3,0.783,4.0,1,0
4.58,525.0,0,33,5,0.717,9.8,1,1
0.04,172.0,0,37,5,0.9,10.8,0,1
0.01,105.0,0,36,1,0.065,1.7,1,1
1.82,573.0,0,26,2,0.599,16.0,1,1
3.23,589.0,0,35,1,0.588,17.8,0,0
2.74,-1.0,1,35,4,0.79,38.3,1,1
9.02,288.0,0,25,4,0.696,5.1,1,1
2.68,-1.0,1,26,3,0.803,38.5,1,0
9.94,244.0,0,27,2,0.736,8.5,1,1
3.28,436.0,0,46,2,0.244,32.1,1,0
11.87,143.0,0,32,3,0.865,106.2,1,1
4.71,714.0,0,31,4,0.721,51.6,1,0
5.44,598.0,0,44,2,0.667,48.5,1,0
0.6,533.0,0,31,2,0.52,1.5,0,0
1.91,241.0,0,21,3,0.624,17.9,1,1
2.48,630.0,0,25,4,0.439,10.1,1,0
18.79,792.0,0,45,8,0.683,2.3,1,1
7.47,281.0,0,23,1,0.194,45.3,0,0
8.14,357.0,0,22,3,0.896,6.1,0,0
6.75,595.0,0,37,4,0.898,64.0,1,0
1.83,879.0,0,32,2,0.138,79.4,0,0
6.36,-1.0,1,20,3,0.586,35.7,1,1
12.79,554.0,0,51,1,0.243,58.7,1,1
3.19,232.0,0,32,3,0.394,26.4,0,0
5.36,455.0,0,23,3,0.49,16.3,1,1
4.71,615.0,0,32,6,0.658,9.7,1,0
2.28,561.0,0,18,3,0.397,29.5,1,0
1.46,406.0,0,40,4,0.713,13.5,0,1
0.54,98.0,0,32,4,0.856,5.9,0,0
0.53,-1.0,1,25,6,0.229,5.4,1,0
0.22,358.0,0,28,2,0.777,38.9,1,1
1.41,388.0,0,31,3,0.711,24.5,0,1
2.48,-1.0,1,22,1,0.294,40.8,1,1
3.21,438.0,0,21,2,0.973,21.2,1,1
3.75,264.0,0,18,5,0.633,8.5,0,0
3.6,-1.0,1,18,1,0.466,3.4,0,0
0.91,109.0,0,21,5,0.676,19.0,1,1
4.86,267.0,0,36,1,0.553,31.5,1,1
0.01,237.0,0,36,2,0.617,11.8,1,1
0.19,174.0,0,21,2,0.445,5.8,0,1
5.22,835.0,0,39,1,0.974,16.0,0,1
2.58,776.0,0,18,4,0.223,21.9,1,1
0.88,150.0,0,31,2,0.081,34.3,1,0
0.49,537.0,0,35,1,0.294,60.2,1,0
7.8,459.0,0,31,4,0.536,16.8,1,0
0.77,95.0,0,31,5,0.6,40.5,0,0
0.59,374.0,0,27,3,0.428,16.8,1,1
9.88,134.0,0,42,3,0.656,161.7,1,0
6.58,100.0,0,28,3,0.7,24.9,0,0
17.69,216.0,0,26,2,0.344,6.8,1,0
6.18,731.0,0,29,1,0.956,26.9,1,1
3.16,591.0,0,32,1,0.219,27.7,1,0
12.89,483.0,0,18,5,0.4,19.3,1,1
9.09,395.0,0,39,2,0.317,26.9,1,0
15.28,-1.0,1,27,2,0.368,34.3,1,0
0.75,606.0,0,20,2,0.332,72.7,1,0
0.42,92.0,0,21,7,0.714,55.0,1,1
3.31,724.0,0,18,5,0.227,15.6,1,0
7.3,-1.0,1,48,7,0.232,54.0,1,0
8.59,543.0,0,43,4,0.534,3.5,1,0
1.04,113.0,0,22,2,0.359,15.8,1,1
2.71,731.0,0,36,2,0.676,8.5,0,0
4.87,703.0,0,33,0,0.582,29.2,1,1
13.55,199.0,0,35,2,0.481,1.3,0,1
4.23,-1.0,1,18,4,0.542,19.5,1,1
0.67,674.0,0,20,5,0.383,36.3,0,1
6.91,819.0,0,23,3,0.816,16.6,1,0
6.5,-1.0,1,47,2,0.62,12.6,1,1
2.23,425.0,0,28,2,0.191,3.8,0,0
0.66,549.0,0,39,3,0.662,22.3,1,1
1.64,820.0,0,44,2,0.372,11.1,0,0
9.39,373.0,0,21,4,0.443,88.1,0,0
2.8,237.0,0,38,4,0.483,19.5,1,1
7.61,-1.0,1,18,1,0.45,28.8,1,0
3.13,93.0,0,29,4,0.786,15.8,1,1
1.87,880.0,0,20,2,0.254,8.4,0,1
5.35,296.0,0,46,2,0.492,7.4,1,1
12.02,266.0,0,24,3,0.245,32.2,1,0
4.48,361.0,0,32,3,0.48,44.9,0,0
12.15,400.0,0,27,3,0.62,5.0,1,0
5.49,250.0,0,35,2,0.647,5.6,1,1
9.34,854.0,0,18,3,0.65,13.6,0,0
0.5,439.0,0,18,0,0.536,22.0,1,1
12.28,321.0,0,34,1,0.405,1.1,1,1
1.72,877.0,0,39,3,0.57,4.3,1,1
5.18,330.0,0,30,2,0.836,59.9,1,0
1.71,405.0,0,37,1,0.727,41.9,0,0
0.86,625.0,0,19,4,0.293,26.9,0,0
0.37,678.0,0,30,2,0.903,16.8,1,1
8.17,283.0,0,27,2,0.904,9.7,0,1
3.4,486.0,0,21,4,0.557,29.5,1,0
10.13,185.0,0,34,0,0.748,43.9,0,1
0.63,454.0,0,39,0,0.315,25.6,1,0
3.42,506.0,0,18,1,0.602,43.9,1,0
0.52,592.0,0,35,3,0.053,60.7,1,0
4.6,776.0,0,20,3,0.19,25.3,1,1
5.16,767.0,0,18,4,0.498,6.5,1,1
1.93,137.0,0,26,6,0.238,18.5,1,1
14.16,520.0,0,24,3,0.23,7.7,1,1
0.87,466.0,0,18,5,0.351,40.0,1,0
1.06,654.0,0,37,3,0.32,7.7,1,1
0.2,752.0,0,38,2,0.538,22.2,0,0
6.11,356.0,0,51,6,0.109,29.7,1,0
3.58,593.0,0,22,5,0.493,59.6,1,1
7.1,484.0,0,32,9,0.545,11.0,1,1
1.42,344.0,0,20,3,0.838,51.6,0,0
2.32,453.0,0,33,2,0.356,30.0,1,1
6.6,810.0,0,31,4,0.376,3.9,1,1
9.2,803.0,0,20,1,0.338,13.3,1,1
0.03,137.0,0,32,3,0.806,7.5,1,1
1.35,669.0,0,37,3,0.474,19.4,1,1
0.14,263.0,0,34,3,0.664,18.4,1,0
2.6,398.0,0,40,2,0.125,51.6,0,0
0.02,129.0,0,27,3,0.441,12.0,0,0
6.3,-1.0,1,28,3,0.42,2.6,1,1
4.74,-1.0,1,46,2,0.591,5.4,1,1
1.19,261.0,0,29,3,0.609,63.2,1,0
7.39,497.0,0,30,1,0.46,66.9,1,0
11.24,879.0,0,32,4,0.243,15.1,1,1
9.59,457.0,0,22,0,0.662,66.1,1,0
0.11,781.0,0,25,1,0.599,11.9,1,0
15.1,105.0,0,36,4,0.147,24.4,1,0
1.98,109.0,0,30,6,0.513,3.9,1,1
8.21,562.0,0,19,4,0.408,8.6,0,0
9.95,829.0,0,46,7,0.438,11.3,0,0
1.28,397.0,0,34,5,0.676,4.9,1,1
3.25,758.0,0,41,2,0.513,9.8,1,0
2.21,859.0,0,38,3,0.523,0.3,1,1
0.55,117.0,0,18,2,0.369,12.3,0,0
3.49,-1.0,1,38,3,0.736,11.7,1,1
2.54,255.0,0,42,1,0.281,6.7,0,0
8.64,566.0,0,18,4,0.83,2.8,1,1
3.6,131.0,0,24,3,0.841,12.4,0,0
7.52,274.0,0,32,1,0.539,6.4,1,1
2.86,546.0,0,23,5,0.125,15.8,0,0
1.81,-1.0,1,50,5,0.2,1.6,1,1
2.01,746.0,0,24,3,0.379,17.3,1,0
1.79,219.0,0,36,1,0.36,23.3,1,0
0.06,466.0,0,27,2,0.216,9.6,1,0
1.43,849.0,0,45,11,0.871,28.0,1,1
13.8,569.0,0,27,3,0.548,8.9,1,1
4.69,324.0,0,59,0,0.295,40.7,1,1
14.09,799.0,0,20,2,0.363,50.9,1,1
29.73,577.0,0,33,3,0.758,9.7,0,0
3.58,352.0,0,48,5,0.767,12.7,1,1
1.4,162.0,0,37,3,0.859,11.8,1,1
4.82,360.0,0,31,2,0.385,55.4,0,0
4.73,451.0,0,22,5,0.634,10.6,0,0
2.47,438.0,0,46,4,0.421,33.2,0,1
7.71,-1.0,1,40,3,0.326,24.0,1,1
2.6,124.0,0,29,5,0.142,11.7,1,1
4.54,485.0,0,39,5,0.543,28.9,1,0
2.56,431.0,0,26,4,0.166,1.5,1,1
2.07,490.0,0,22,1,0.562,76.5,1,0
1.21,-1.0,1,26,1,0.218,30.3,1,0
16.17,451.0,0,25,3,0.144,31.0,1,0
4.11,854.0,0,42,5,0.329,4.7,1,1
4.71,678.0,0,41,5,0.658,1.3,1,1
1.41,-1.0,1,28,3,0.098,14.0,1,1
1.1,348.0,0,36,3,0.375,2.6,1,0
3.52,894.0,0,33,2,0.596,3.8,1,0
1.5,-1.0,1,18,1,0.234,22.0,1,0
7.87,188.0,0,25,3,0.713,12.2,0,1
10.72,523.0,0,34,2,0.485,15.6,1,0
19.64,196.0,0,28,4,0.877,12.8,0,1
0.3,792.0,0,24,3,0.791,6.0,1,1
4.92,476.0,0,21,2,0.419,14.5,0,0
9.09,115.0,0,31,5,0.88,1.4,0,0
1.14,162.0,0,31,6,0.336,42.8,1,0
0.22,185.0,0,31,4,0.217,12.8,0,0
1.75,412.0,0,58,3,0.75,3.2,1,1
6.41,214.0,0,25,4,0.758,5.7,1,1
1.01,242.0,0,29,4,0.688,11.5,1,1
21.17,712.0,0,18,3,0.219,53.3,1,0
29.11,858.0,0,18,4,0.769,4.2,1,0
15.74,539.0,0,36,6,0.079,46.7,1,0
7.06,459.0,0,43,6,0.545,9.5,1,1
10.75,92.0,0,37,4,0.594,147.6,1,0
4.18,193.0,0,36,2,0.69,11.1,0,0
3.72,532.0,0,30,0,0.625,2.6,0,0
4.75,117.0,0,22,3,0.801,10.3,1,1
10.27,839.0,0,24,4,0.276,25.7,1,0
7.65,257.0,0,30,6,0.367,13.9,1,1
2.4,562.0,0,34,1,0.758,0.8,1,1
3.38,582.0,0,28,1,0.466,8.4,1,0
7.06,319.0,0,31,2,0.065,8.8,1,1
7.39,433.0,0,26,1,0.53,0.4,1,1
6.45,563.0,0,46,2,0.714,90.3,1,1
2.14,258.0,0,35,6,0.32,39.7,1,1
15.22,-1.0,1,37,3,0.843,81.6,1,0
10.01,731.0,0,18,4,0.44,27.0,0,0
3.5,817.0,0,24,1,0.444,5.0,0,1
1.16,166.0,0,25,3,0.727,39.6,1,1
10.14,365.0,0,20,6,0.197,34.3,1,1
0.93,491.0,0,18,0,0.587,16.3,1,1
14.35,-1.0,1,25,6,0.521,43.7,0,1
0.6,350.0,0,40,1,0.241,1.9,0,0
3.14,491.0,0,24,5,0.475,7.0,0,0
6.46,818.0,0,18,2,0.766,9.9,0,0
0.62,-1.0,1,25,3,0.383,23.8,0,0
1.28,791.0,0,45,3,0.368,38.4,0,0
2.09,450.0,0,27,4,0.559,27.9,1,1
9.99,-1.0,1,25,3,0.393,8.2,1,1
0.66,814.0,0,42,3,0.507,23.7,0,1
4.97,248.0,0,23,3,0.514,15.8,1,1
7.79,405.0,0,34,1,0.341,7.9,1,1
2.31,280.0,0,55,3,0.561,20.2,1,1
1.97,807.0,0,33,5,0.892,0.2,1,1
12.88,687.0,0,48,2,0.282,2.5,1,1
7.55,253.0,0,35,0,0.616,22.3,1,1
4.17,-1.0,1,21,4,0.288,8.2,1,0
0.24,-1.0,1,38,2,0.104,18.5,1,0
13.87,471.0,0,18,4,0.762,1.7,1,0
0.55,156.0,0,28,1,0.518,1.9,1,1
4.63,774.0,0,52,4,0.494,27.7,0,1
10.08,-1.0,1,23,1,0.486,3.1,0,0
8.52,-1.0,1,18,2,0.42,42.8,1,1
4.08,518.0,0,25,3,0.239,11.9,1,1
5.33,415.0,0,45,3,0.29,9.0,1,0
7.6,-1.0,1,35,7,0.234,63.1,1,0
7.06,-1.0,1,37,1,0.795,14.2,1,0
1.8,-1.0,1,46,1,0.376,60.6,0,0
2.84,556.0,0,28,2,0.542,20.1,1,0
8.43,727.0,0,46,1,0.497,13.1,1,1
0.27,809.0,0,60,7,0.586,47.5,0,0
1.14,704.0,0,25,5,0.568,14.1,0,0
7.26,144.0,0,45,4,0.248,0.6,1,0
14.81,769.0,0,35,6,0.518,38.5,1,1
2.84,149.0,0,27,2,0.42,33.0,1,0
7.46,547.0,0,25,1,0.648,10.2,1,1
2.16,548.0,0,26,1,0.776,48.4,1,0
4.12,576.0,0,26,2,0.855,14.6,1,1
4.09,336.0,0,30,4,0.516,25.4,1,1
3.62,421.0,0,26,3,0.329,3.0,1,0
1.2,-1.0,1,35,1,0.465,54.0,1,1
0.38,603.0,0,47,5,0.546,115.6,1,0
12.82,599.0,0,21,3,0.837,1.5,1,1
2.81,-1.0,1,40,5,0.462,7.4,1,1
5.93,-1.0,1,29,1,0.384,12.2,1,1
7.33,535.0,0,37,5,0.556,9.9,1,1
3.0,161.0,0,48,3,0.303,1.4,1,1
4.95,620.0,0,31,5,0.444,38.4,1,1
6.41,810.0,0,43,2,0.448,53.6,0,0
6.11,662.0,0,50,4,0.765,2.7,1,1
1.84,158.0,0,48,3,0.665,7.9,0,1
2.98,188.0,0,41,0,0.396,20.2,1,1
2.64,440.0,0,28,6,0.488,39.4,1,1
0.75,753.0,0,38,2,0.348,2.6,1,1
0.49,-1.0,1,60,4,0.26,7.7,1,0
1.87,-1.0,1,34,3,0.279,47.2,0,0
0.24,432.0,0,23,1,0.759,6.7,0,1
0.25,683.0,0,49,5,0.295,4.2,1,1
23.68,605.0,0,35,6,0.479,9.3,1,1
0.2,841.0,0,34,0,0.588,9.6,1,1
0.23,-1.0,1,32,4,0.245,16.7,1,0
19.15,271.0,0,25,1,0.757,3.8,1,0
3.82,138.0,0,32,4,0.447,34.0,1,1
0.96,702.0,0,39,2,0.29,0.1,0,0
3.79,-1.0,1,34,2,0.555,33.6,0,0
2.79,709.0,0,33,5,0.869,10.1,0,1
7.45,233.0,0,18,1,0.348,5.3,1,1
3.83,331.0,0,36,3,0.252,45.3,0,0
2.24,685.0,0,31,1,0.741,8.2,1,1
13.41,832.0,0,35,5,0.56,0.4,0,0
0.7,-1.0,1,18,3,0.722,30.4,1,0
5.36,-1.0,1,31,2,0.278,0.3,1,0
1.57,267.0,0,33,3,0.896,72.2,1,1
2.39,576.0,0,45,2,0.542,52.9,1,1
10.13,152.0,0,30,1,0.29,17.6,1,1
24.15,-1.0,1,25,3,0.565,17.1,1,1
0.74,218.0,0,18,2,0.371,4.1,1,1
9.38,615.0,0,31,4,0.615,87.3,1,1
5.44,-1.0,1,38,5,0.634,21.7,1,0
12.84,631.0,0,31,5,0.773,32.7,1,0
14.98,691.0,0,24,4,0.263,4.3,1,0
6.19,127.0,0,50,4,0.751,0.2,1,0
11.33,790.0,0,43,0,0.957,28.9,1,1
8.7,247.0,0,34,2,0.354,51.9,1,0
2.66,253.0,0,31,6,0.161,28.6,0,0
0.11,410.0,0,41,4,0.199,4.3,0,0
4.12,-1.0,1,18,4,0.761,5.4,1,1
3.79,304.0,0,28,0,0.125,25.0,0,0
4.47,-1.0,1,33,4,0.882,92.1,1,0
0.18,581.0,0,43,5,0.402,27.9,1,0
6.73,505.0,0,36,3,0.528,38.4,1,0
0.65,686.0,0,27,1,0.649,2.6,1,1
0.95,742.0,0,41,3,0.157,9.7,0,1
29.01,718.0,0,32,7,0.693,56.1,1,0
1.94,864.0,0,32,8,0.645,12.5,0,1
0.81,-1.0,1,34,0,0.714,24.0,0,1
8.22,-1.0,1,46,1,0.411,0.1,1,1
10.02,120.0,0,28,2,0.616,14.4,1,1
11.24,-1.0,1,30,0,0.54,41.1,0,0
4.93,527.0,0,25,1,0.189,0.2,1,1
3.07,318.0,0,24,1,0.535,28.2,1,1
1.3,-1.0,1,29,5,0.514,0.4,1,0
1.83,583.0,0,19,3,0.256,36.5,1,1
1.3,411.0,0,33,3,0.8,9.0,1,1
0.77,152.0,0,47,3,0.63,5.0,1,1
16.22,385.0,0,58,3,0.818,33.5,0,0
10.76,110.0,0,19,2,0.078,9.7,1,1
5.55,643.0,0,29,1,0.339,1.3,0,1
1.16,597.0,0,18,2,0.48,14.8,0,0
2.87,677.0,0,37,5,0.115,58.0,1,0
1.49,656.0,0,28,3,0.377,13.5,1,1
18.04,638.0,0,35,1,0.319,4.4,1,0
1.12,-1.0,1,33,4,0.114,19.8,1,1
4.87,735.0,0,36,1,0.804,5.1,1,1
1.65,892.0,0,18,3,0.412,15.8,1,1
0.68,809.0,0,28,3,0.934,34.7,1,1
9.06,761.0,0,37,2,0.575,129.2,1,0
2.18,100.0,0,26,4,0.791,1.7,0,1
8.06,149.0,0,27,5,0.639,5.4,1,1
0.1,194.0,0,31,2,0.549,63.0,1,1
4.2,791.0,0,51,5,0.684,4.8,1,1
1.98,144.0,0,24,7,0.2,4.3,1,1
0.7,715.0,0,26,4,0.463,35.0,1,1
7.15,228.0,0,18,3,0.528,1.4,0,0
4.83,-1.0,1,25,3,0.581,24.7,0,0
8.47,545.0,0,45,2,0.794,78.0,1,1
4.58,-1.0,1,33,1,0.862,30.1,0,1
15.78,409.0,0,44,1,0.618,42.2,1,1
1.33,286.0,0,18,3,0.883,3.1,1,0
0.54,733.0,0,33,1,0.691,8.2,1,1
0.86,220.0,0,34,4,0.41,37.6,1,0
0.03,-1.0,1,31,3,0.287,6.9,1,1
3.09,589.0,0,34,4,0.377,74.5,0,0
12.0,856.0,0,37,6,0.372,58.1,1,1
9.95,842.0,0,34,6,0.201,1.3,1,0
1.17,177.0,0,35,2,0.166,27.7,0,0
4.81,98.0,0,20,2,0.605,4.9,1,1
2.73,310.0,0,27,3,0.438,44.7,1,0
10.37,487.0,0,18,4,0.763,13.8,0,0
0.52,-1.0,1,21,4,0.502,47.2,1,0
0.13,833.0,0,28,3,0.421,30.7,0,0
15.3,260.0,0,36,2,0.483,81.1,0,0
9.95,795.0,0,30,2,0.452,75.2,1,1
1.97,269.0,0,39,5,0.688,47.1,1,0
2.81,186.0,0,22,4,0.039,36.1,1,0
3.69,849.0,0,55,4,0.552,0.3,0,0
5.74,264.0,0,26,3,0.676,13.9,1,1
3.93,214.0,0,32,1,0.455,77.9,0,0
0.62,383.0,0,31,3,0.329,7.2,1,0
3.93,100.0,0,25,5,0.354,37.5,0,0
9.46,-1.0,1,29,3,0.093,5.4,1,0
3.15,301.0,0,44,3,0.861,10.2,0,0
4.8,167.0,0,24,3,0.636,66.9,1,1
4.01,256.0,0,40,6,0.439,36.4,1,0
7.0,528.0,0,18,2,0.444,6.5,1,0
3.08,120.0,0,32,2,0.422,32.3,1,1
5.23,743.0,0,36,2,0.509,51.5,1,0
1.41,839.0,0,19,2,0.463,46.3,0,0
0.67,278.0,0,20,2,0.262,113.6,0,0
6.73,569.0,0,18,3,0.597,21.6,1,1
11.13,718.0,0,18,8,0.588,75.8,1,0
4.08,755.0,0,40,2,0.86,88.0,0,0
4.43,131.0,0,36,2,0.482,46.3,1,1
0.35,96.0,0,25,1,0.513,11.1,1,1
0.24,473.0,0,36,4,0.334,39.9,0,1
1.45,663.0,0,36,0,0.265,43.6,0,0
22.35,-1.0,1,34,3,0.737,3.9,1,1
5.61,351.0,0,23,2,0.397,3.3,1,0
7.61,547.0,0,18,3,0.569,0.9,1,1
8.95,844.0,0,45,5,0.659,3.5,1,1
1.83,773.0,0,24,2,0.223,70.6,1,1
3.15,117.0,0,56,1,0.663,22.5,1,0
2.72,252.0,0,28,5,0.363,13.0,1,1
17.77,216.0,0,18,1,0.539,3.4,1,1
3.09,728.0,0,29,3,0.959,28.8,0,0
8.4,813.0,0,48,5,0.907,26.0,1,1
0.82,211.0,0,37,3,0.248,12.7,0,0
2.76,739.0,0,39,3,0.804,7.0,1,0
1.41,815.0,0,34,2,0.338,44.6,0,0
7.99,703.0,0,29,6,0.771,5.5,0,1
9.95,162.0,0,37,5,0.217,4.2,1,0
16.44,660.0,0,41,4,0.16,20.6,0,0
17.68,129.0,0,29,2,0.497,4.8,1,1
8.14,163.0,0,45,5,0.475,73.5,1,1
5.75,489.0,0,29,2,0.181,116.2,1,0
4.86,883.0,0,35,5,0.133,24.7,1,1
1.34,512.0,0,18,1,0.548,5.2,1,1
7.29,329.0,0,30,2,0.63,16.2,1,1
1.09,158.0,0,51,3,0.576,48.6,1,0
1.06,504.0,0,26,4,0.37,16.7,1,1
2.1,169.0,0,18,2,0.674,15.6,1,1
1.08,814.0,0,29,3,0.735,3.1,0,0
29.82,597.0,0,32,4,0.431,18.9,0,0
19.27,534.0,0,26,4,0.554,40.7,1,0
1.49,-1.0,1,21,3,0.262,51.9,0,0
21.22,310.0,0,37,0,0.347,2.9,1,0
7.54,666.0,0,43,5,0.309,34.8,1,1
8.7,765.0,0,30,5,0.481,12.7,0,0
2.97,134.0,0,18,2,0.288,5.8,1,0
1.08,-1.0,1,43,5,0.659,1.0,0,0
0.86,634.0,0,24,5,0.17,37.4,1,1
4.56,890.0,0,35,3,0.66,9.1,0,0
2.85,269.0,0,32,3,0.677,39.0,1,1
3.01,280.0,0,18,2,0.688,17.4,1,0
3.14,-1.0,1,31,2,0.194,25.0,1,0
8.76,598.0,0,22,4,0.218,6.9,1,0
16.35,103.0,0,30,3,0.36,47.7,0,0
8.45,-1.0,1,36,5,0.155,3.2,0,0
1.46,103.0,0,34,4,0.806,45.0,0,1
7.21,-1.0,1,49,1,0.778,40.0,1,1
0.23,228.0,0,40,3,0.519,30.1,1,0
13.73,620.0,0,26,4,0.025,22.3,1,1
1.11,-1.0,1,44,3,0.343,7.2,1,1
6.4,326.0,0,36,5,0.126,81.2,0,0
0.68,502.0,0,21,3,0.09,24.5,0,0
10.97,397.0,0,41,3,0.485,89.8,1,0
2.11,-1.0,1,45,2,0.106,52.7,1,0
0.57,172.0,0,18,3,0.597,51.6,0,0
